t # guarino2016value
v 1 quality
v 2 quality
v 3 relator
v 4 quality
v 5 quality
v 6 relator
v 7 relator
v 8 roleMixin
v 9 category
v 10 relator
v 11 mixin
v 12 quality
v 13 quality
v 14 role
v 15 role
v 16 category
v 17 category
v 18 quality
v 19 Generalization
v 20 Generalization
v 21 characterization
v 22 mediation
v 23 mediation
v 24 relation
v 25 relation
v 26 characterization
v 27 characterization
v 28 mediation
v 29 mediation
v 30 mediation
v 31 characterization
v 32 characterization
v 33 relation
v 34 relation
v 35 relation
v 36 characterization
v 37 mediation
v 38 mediation
v 39 relation
v 40 relation
v 41 relation
v 42 relation
v 43 relation
v 44 relation
v 45 characterization
v 46 formal
v 47 formal
v 48 formal
v 49 formal
v 50 formal
v 51 characterization
v 52 mediation
v 53 formal
v 54 formal
v 55 formal
v 56 formal
v 57 relation
v 77 Generalization
v 78 Generalization
v 79 Generalization
v 80 Generalization
v 81 Generalization
v 82 Generalization
v 83 Generalization
v 84 Generalization
v 85 Generalization
v 86 Generalization
v 87 Generalization
v 88 Generalization
v 89 Generalization
v 90 Generalization
v 91 Generalization
v 92 Generalization
v 93 Generalization
v 94 Generalization
v 95 Generalization
v 96 Generalization
v 97 Generalization
v 98 Generalization
v 99 Generalization
v 100 Generalization
v 101 Generalization
v 102 Generalization
v 103 Generalization
v 104 Generalization
v 105 Generalization
v 106 Generalization
v 107 Generalization
v 108 Generalization
v 109 Generalization
v 110 Generalization
v 111 Generalization
v 112 Generalization
v 113 Generalization
v 114 Generalization
v 115 Generalization
v 116 Generalization
v 117 Generalization
v 118 Generalization
v 119 Generalization
v 120 Generalization
v 121 Generalization
v 122 Generalization
v 123 Generalization
v 124 Generalization
v 125 Generalization
v 126 Generalization
v 127 Generalization
v 128 Generalization
v 129 Generalization
v 130 Generalization
v 131 Generalization
v 132 Generalization
v 133 Generalization
v 134 Generalization
v 135 Generalization
v 136 relation
v 137 relation
v 138 relation
v 139 relation
v 140 externalDependence
v 141 relation
v 142 relation
v 143 relation
v 144 relation
v 145 relation
v 146 relation
v 147 relation
v 148 relation
v 149 relation
v 150 relation
v 151 relation
v 152 relation
v 153 relation
v 154 relation
v 155 characterization
v 156 characterization
v 157 characterization
v 158 relation
v 159 relation
v 160 characterization
v 161 characterization
v 162 characterization
v 163 relation
v 164 relation
v 165 relation
v 166 characterization
v 167 relation
v 168 relation
v 169 relation
v 170 relation
v 171 relation
v 172 characterization
v 173 externalDependence
v 174 relation
v 175 relation
v 176 relation
v 177 characterization
v 178 relation
v 179 relation
v 180 relation
v 181 relation
v 182 relation
v 183 relation
v 184 relation
v 185 relation
v 186 characterization
v 187 relation
v 188 relation
v 189 relation
v 190 relation
v 191 relation
v 192 relation
v 193 relation
v 194 relation
v 195 relation
v 196 relation
v 197 relation
v 198 relation
v 199 relation
v 200 characterization
v 201 relation
v 202 relation
v 203 characterization
v 204 relation
v 205 relation
v 206 relation
v 207 relation
e 75 1 general
e 75 2 specific
e 76 3 general
e 76 4 specific
e 77 4 general
e 77 5 specific
e 78 2 general
e 78 26 specific
e 79 5 general
e 79 6 specific
e 80 8 general
e 80 27 specific
e 81 18 general
e 81 7 specific
e 82 18 general
e 82 8 specific
e 83 9 general
e 83 10 specific
e 84 18 general
e 84 11 specific
e 85 11 general
e 85 13 specific
e 86 12 general
e 86 15 specific
e 87 28 general
e 87 25 specific
e 88 27 general
e 88 23 specific
e 89 27 general
e 89 24 specific
e 90 29 general
e 90 31 specific
e 91 29 general
e 91 32 specific
e 92 29 general
e 92 33 specific
e 93 30 general
e 93 35 specific
e 94 30 general
e 94 34 specific
e 95 30 general
e 95 36 specific
e 96 25 general
e 96 49 specific
e 97 25 general
e 97 41 specific
e 98 25 general
e 98 52 specific
e 99 25 general
e 99 50 specific
e 100 25 general
e 100 44 specific
e 101 25 general
e 101 53 specific
e 102 25 general
e 102 47 specific
e 103 25 general
e 103 48 specific
e 104 25 general
e 104 42 specific
e 105 25 general
e 105 51 specific
e 106 25 general
e 106 43 specific
e 107 25 general
e 107 45 specific
e 108 25 general
e 108 46 specific
e 109 25 general
e 109 54 specific
e 110 41 general
e 110 42 specific
e 111 41 general
e 111 51 specific
e 112 41 general
e 112 43 specific
e 113 41 general
e 113 45 specific
e 114 41 general
e 114 46 specific
e 115 41 general
e 115 52 specific
e 116 41 general
e 116 50 specific
e 117 41 general
e 117 44 specific
e 118 41 general
e 118 53 specific
e 119 41 general
e 119 47 specific
e 120 41 general
e 120 48 specific
e 121 49 general
e 121 50 specific
e 122 49 general
e 122 54 specific
e 123 12 general
e 123 56 specific
e 124 18 general
e 124 65 specific
e 125 18 general
e 125 64 specific
e 126 18 general
e 126 63 specific
e 127 12 general
e 127 67 specific
e 128 18 general
e 128 69 specific
e 129 18 general
e 129 70 specific
e 130 18 general
e 130 71 specific
e 131 40 general
e 131 72 specific
e 132 19 general
e 132 73 specific
e 133 40 general
e 133 74 specific
e 134 49 general
e 134 51 specific
e 135 49 general
e 135 52 specific
e 136 3 source
e 136 1 target
e 137 4 source
e 137 2 target
e 138 6 source
e 138 26 target
e 139 11 source
e 139 9 target
e 140 19 source
e 140 1 target
e 141 12 source
e 141 9 target
e 142 11 source
e 142 12 target
e 143 14 source
e 143 27 target
e 144 18 source
e 144 14 target
e 145 6 source
e 145 14 target
e 146 17 source
e 146 6 target
e 147 15 source
e 147 10 target
e 148 9 source
e 148 1 target
e 149 18 source
e 149 10 target
e 150 18 source
e 150 1 target
e 151 15 source
e 151 16 target
e 152 16 source
e 152 18 target
e 153 13 source
e 153 10 target
e 154 18 source
e 154 28 target
e 155 28 source
e 155 18 target
e 156 19 source
e 156 18 target
e 157 17 source
e 157 27 target
e 158 20 source
e 158 28 target
e 159 28 source
e 159 21 target
e 160 22 source
e 160 15 target
e 161 25 source
e 161 24 target
e 162 25 source
e 162 23 target
e 163 31 source
e 163 37 target
e 164 29 source
e 164 18 target
e 165 30 source
e 165 18 target
e 166 39 source
e 166 38 target
e 167 18 source
e 167 40 target
e 168 18 source
e 168 40 target
e 169 40 source
e 169 38 target
e 170 55 source
e 170 7 target
e 171 27 source
e 171 18 target
e 172 57 source
e 172 56 target
e 173 14 source
e 173 58 target
e 174 32 source
e 174 59 target
e 175 32 source
e 175 37 target
e 176 33 source
e 176 60 target
e 177 49 source
e 177 63 target
e 178 63 source
e 178 37 target
e 179 64 source
e 179 49 target
e 180 32 source
e 180 66 target
e 181 64 source
e 181 59 target
e 182 64 source
e 182 37 target
e 183 64 source
e 183 66 target
e 184 65 source
e 184 60 target
e 185 64 source
e 185 65 target
e 186 68 source
e 186 67 target
e 187 64 source
e 187 56 target
e 188 65 source
e 188 67 target
e 189 65 source
e 189 15 target
e 190 35 source
e 190 62 target
e 191 35 source
e 191 61 target
e 192 31 source
e 192 63 target
e 193 32 source
e 193 64 target
e 194 33 source
e 194 65 target
e 195 35 source
e 195 71 target
e 196 34 source
e 196 70 target
e 197 36 source
e 197 69 target
e 198 71 source
e 198 61 target
e 199 71 source
e 199 67 target
e 200 41 source
e 200 71 target
e 201 18 source
e 201 38 target
e 202 70 source
e 202 56 target
e 203 54 source
e 203 70 target
e 204 70 source
e 204 69 target
e 205 69 source
e 205 67 target
e 206 69 source
e 206 15 target
e 207 69 source
e 207 71 target
t # buridan-ontology2021
v 1 mode
v 2 kind
v 3 kind
v 4 kind
v 5 subkind
v 6 subkind
v 7 subkind
v 8 category
v 9 kind
v 10 role
v 11 relator
v 12 kind
v 13 kind
v 14 kind
v 15 relator
v 16 subkind
v 17 subkind
v 18 relator
v 19 relator
v 20 kind
v 21 kind
v 22 subkind
v 23 subkind
v 24 mode
v 25 kind
v 26 kind
v 27 subkind
v 28 subkind
v 29 subkind
v 30 subkind
v 31 subkind
v 32 role
v 33 subkind
v 34 subkind
v 35 subkind
v 36 subkind
v 37 subkind
v 38 mixin
v 39 subkind
v 40 subkind
v 41 subkind
v 42 role
v 43 role
v 44 mode
v 45 mode
v 46 subkind
v 47 role
v 48 subkind
v 49 mode
v 50 mode
v 51 subkind
v 52 subkind
v 53 subkind
v 54 subkind
v 55 Generalization
v 56 Generalization
v 57 Generalization
v 58 Generalization
v 59 Generalization
v 60 Generalization
v 61 Generalization
v 62 Generalization
v 63 Generalization
v 64 Generalization
v 65 Generalization
v 66 Generalization
v 67 Generalization
v 68 Generalization
v 69 Generalization
v 70 Generalization
v 71 Generalization
v 72 Generalization
v 73 Generalization
v 74 Generalization
v 75 Generalization
v 76 Generalization
v 77 Generalization
v 78 Generalization
v 79 Generalization
v 80 Generalization
v 81 Generalization
v 82 Generalization
v 83 Generalization
v 84 Generalization
v 85 Generalization
v 86 Generalization
v 87 Generalization
v 88 Generalization
v 89 Generalization
v 90 Generalization
v 91 Generalization
v 92 Generalization
v 93 Generalization
v 94 Generalization
v 95 Generalization
v 96 Generalization
v 97 Generalization
v 98 Generalization
v 99 Generalization
v 100 Generalization
v 101 Generalization
v 102 Generalization
v 103 characterization
v 104 relation
v 105 material
v 106 mediation
v 107 mediation
v 108 mediation
v 109 componentOf
v 110 componentOf
v 111 mediation
v 112 mediation
v 113 mediation
v 114 mediation
v 115 mediation
v 116 mediation
v 117 material
v 118 relation
v 119 mediation
v 120 componentOf
v 121 material
v 122 characterization
v 123 material
v 124 mediation
v 125 mediation
v 126 relation
v 127 relation
v 128 relation
v 129 relation
v 130 mediation
v 131 mediation
v 132 mediation
v 133 relation
v 134 relation
v 135 relation
v 136 relation
v 137 relation
v 138 relation
v 139 relation
v 140 relation
v 141 characterization
v 142 characterization
v 143 componentOf
v 144 componentOf
v 145 material
v 146 mediation
v 147 mediation
v 148 relation
v 149 characterization
v 150 characterization
v 151 relation
v 152 relation
v 153 relation
v 154 componentOf
v 155 componentOf
e 55 9 general
e 55 6 specific
e 56 9 general
e 56 7 specific
e 57 8 general
e 57 4 specific
e 58 6 general
e 58 5 specific
e 59 8 general
e 59 5 specific
e 60 14 general
e 60 10 specific
e 61 14 general
e 61 34 specific
e 62 11 general
e 62 31 specific
e 63 14 general
e 63 52 specific
e 64 11 general
e 64 46 specific
e 65 14 general
e 65 52 specific
e 66 11 general
e 66 28 specific
e 67 11 general
e 67 36 specific
e 68 14 general
e 68 34 specific
e 69 14 general
e 69 52 specific
e 70 11 general
e 70 33 specific
e 71 12 general
e 71 54 specific
e 72 12 general
e 72 39 specific
e 73 14 general
e 73 52 specific
e 74 14 general
e 74 34 specific
e 75 14 general
e 75 34 specific
e 76 19 general
e 76 17 specific
e 77 19 general
e 77 16 specific
e 78 25 general
e 78 23 specific
e 79 25 general
e 79 22 specific
e 80 27 general
e 80 28 specific
e 81 27 general
e 81 36 specific
e 82 27 general
e 82 29 specific
e 83 31 general
e 83 30 specific
e 84 31 general
e 84 27 specific
e 85 34 general
e 85 32 specific
e 86 34 general
e 86 35 specific
e 87 34 general
e 87 37 specific
e 88 38 general
e 88 37 specific
e 89 38 general
e 89 35 specific
e 90 34 general
e 90 37 specific
e 91 34 general
e 91 35 specific
e 92 34 general
e 92 40 specific
e 93 34 general
e 93 41 specific
e 94 41 general
e 94 42 specific
e 95 41 general
e 95 43 specific
e 96 52 general
e 96 47 specific
e 97 52 general
e 97 48 specific
e 98 52 general
e 98 53 specific
e 99 52 general
e 99 51 specific
e 100 52 general
e 100 51 specific
e 101 52 general
e 101 48 specific
e 102 52 general
e 102 48 specific
e 103 1 source
e 103 19 target
e 104 2 source
e 104 3 target
e 105 14 source
e 105 10 target
e 106 11 source
e 106 14 target
e 107 11 source
e 107 10 target
e 108 11 source
e 108 14 target
e 109 2 source
e 109 5 target
e 110 14 source
e 110 12 target
e 111 15 source
e 111 13 target
e 112 15 source
e 112 48 target
e 113 11 source
e 113 12 target
e 114 19 source
e 114 20 target
e 115 19 source
e 115 26 target
e 116 18 source
e 116 25 target
e 117 20 source
e 117 26 target
e 118 20 source
e 118 13 target
e 119 18 source
e 119 26 target
e 120 20 source
e 120 21 target
e 121 25 source
e 121 26 target
e 122 24 source
e 122 17 target
e 123 34 source
e 123 32 target
e 124 31 source
e 124 34 target
e 125 31 source
e 125 32 target
e 126 34 source
e 126 52 target
e 127 37 source
e 127 48 target
e 128 35 source
e 128 51 target
e 129 37 source
e 129 13 target
e 130 33 source
e 130 35 target
e 131 28 source
e 131 37 target
e 132 36 source
e 132 37 target
e 133 39 source
e 133 54 target
e 134 37 source
e 134 48 target
e 135 35 source
e 135 51 target
e 136 34 source
e 136 52 target
e 137 34 source
e 137 52 target
e 138 40 source
e 138 53 target
e 139 42 source
e 139 53 target
e 140 43 source
e 140 52 target
e 141 44 source
e 141 41 target
e 142 45 source
e 142 34 target
e 143 34 source
e 143 41 target
e 144 34 source
e 144 39 target
e 145 52 source
e 145 47 target
e 146 46 source
e 146 52 target
e 147 46 source
e 147 47 target
e 148 52 source
e 148 13 target
e 149 49 source
e 149 53 target
e 150 50 source
e 150 52 target
e 151 48 source
e 151 13 target
e 152 48 source
e 152 13 target
e 153 54 source
e 153 13 target
e 154 52 source
e 154 53 target
e 155 52 source
e 155 54 target
t # g809-2015
v 1 category
v 2 kind
v 3 kind
v 4 subkind
v 5 subkind
v 6 subkind
v 7 subkind
v 8 kind
v 9 kind
v 10 kind
v 11 kind
v 12 kind
v 13 kind
v 14 kind
v 15 kind
v 16 role
v 17 role
v 18 relator
v 19 kind
v 20 role
v 21 role
v 22 relator
v 23 role
v 24 role
v 25 Generalization
v 26 Generalization
v 27 Generalization
v 28 Generalization
v 29 Generalization
v 30 Generalization
v 31 Generalization
v 32 Generalization
v 33 Generalization
v 34 Generalization
v 35 Generalization
v 36 Generalization
v 37 componentOf
v 38 componentOf
v 39 componentOf
v 40 componentOf
v 41 componentOf
v 42 componentOf
v 43 componentOf
v 44 componentOf
v 45 material
v 46 mediation
v 47 mediation
v 48 mediation
v 49 mediation
v 50 mediation
v 51 mediation
v 52 material
v 53 derivation
v 54 derivation
e 25 1 general
e 25 2 specific
e 26 1 general
e 26 3 specific
e 27 2 general
e 27 4 specific
e 28 2 general
e 28 5 specific
e 29 3 general
e 29 6 specific
e 30 3 general
e 30 7 specific
e 31 10 general
e 31 16 specific
e 32 12 general
e 32 17 specific
e 33 8 general
e 33 24 specific
e 34 15 general
e 34 23 specific
e 35 19 general
e 35 21 specific
e 36 19 general
e 36 20 specific
e 37 8 source
e 37 4 target
e 38 9 source
e 38 4 target
e 39 10 source
e 39 5 target
e 40 11 source
e 40 5 target
e 41 12 source
e 41 6 target
e 42 13 source
e 42 6 target
e 43 14 source
e 43 7 target
e 44 15 source
e 44 7 target
e 45 24 source
e 45 23 target
e 46 22 source
e 46 23 target
e 47 22 source
e 47 24 target
e 48 22 source
e 48 21 target
e 49 20 source
e 49 18 target
e 50 18 source
e 50 16 target
e 51 18 source
e 51 17 target
e 52 16 source
e 52 17 target
e 53 52 source
e 53 18 target
e 54 45 source
e 54 22 target
t # freshbz2023
v 1 quality
v 2 kind
v 3 quality
v 4 kind
v 5 subkind
v 6 collective
v 7 quality
v 8 kind
v 9 subkind
v 10 subkind
v 11 subkind
v 12 subkind
v 13 subkind
v 14 collective
v 15 kind
v 16 subkind
v 17 subkind
v 18 subkind
v 19 subkind
v 20 kind
v 21 subkind
v 22 subkind
v 23 kind
v 24 kind
v 25 category
v 26 kind
v 27 subkind
v 28 relator
v 29 role
v 30 kind
v 31 quality
v 32 role
v 33 role
v 34 role
v 35 relator
v 36 kind
v 37 category
v 38 role
v 39 relator
v 40 kind
v 41 quality
v 42 quality
v 43 quality
v 44 quality
v 45 quality
v 46 quality
v 47 quality
v 48 subkind
v 49 quality
v 50 role
v 51 relator
v 52 subkind
v 53 subkind
v 54 quality
v 55 subkind
v 56 kind
v 57 kind
v 58 subkind
v 59 subkind
v 60 subkind
v 61 phase
v 62 phase
v 63 kind
v 64 subkind
v 65 kind
v 66 quality
v 67 role
v 68 category
v 69 role
v 70 relator
v 71 relator
v 72 subkind
v 73 subkind
v 74 subkind
v 75 subkind
v 76 subkind
v 77 role
v 78 role
v 79 quantity
v 80 category
v 81 kind
v 82 kind
v 83 kind
v 84 kind
v 85 category
v 86 subkind
v 87 relator
v 88 relator
v 89 subkind
v 90 subkind
v 91 subkind
v 92 Generalization
v 93 Generalization
v 94 Generalization
v 95 Generalization
v 96 Generalization
v 97 Generalization
v 98 Generalization
v 99 Generalization
v 100 Generalization
v 101 Generalization
v 102 Generalization
v 103 Generalization
v 104 Generalization
v 105 Generalization
v 106 Generalization
v 107 Generalization
v 108 Generalization
v 109 Generalization
v 110 Generalization
v 111 Generalization
v 112 Generalization
v 113 Generalization
v 114 Generalization
v 115 Generalization
v 116 Generalization
v 117 Generalization
v 118 Generalization
v 119 Generalization
v 120 Generalization
v 121 Generalization
v 122 Generalization
v 123 Generalization
v 124 Generalization
v 125 Generalization
v 126 Generalization
v 127 Generalization
v 128 Generalization
v 129 Generalization
v 130 Generalization
v 131 Generalization
v 132 Generalization
v 133 Generalization
v 134 Generalization
v 135 Generalization
v 136 Generalization
v 137 Generalization
v 138 Generalization
v 139 Generalization
v 140 Generalization
v 141 Generalization
v 142 Generalization
v 143 Generalization
v 144 Generalization
v 145 Generalization
v 146 Generalization
v 147 Generalization
v 148 componentOf
v 149 characterization
v 150 characterization
v 151 componentOf
v 152 componentOf
v 153 componentOf
v 154 componentOf
v 155 componentOf
v 156 mediation
v 157 mediation
v 158 characterization
v 159 characterization
v 160 characterization
v 161 characterization
v 162 characterization
v 163 characterization
v 164 characterization
v 165 characterization
v 166 characterization
v 167 mediation
v 168 mediation
v 169 characterization
v 170 componentOf
v 171 componentOf
v 172 componentOf
v 173 componentOf
v 174 componentOf
v 175 characterization
v 176 mediation
v 177 characterization
v 178 characterization
v 179 characterization
v 180 characterization
v 181 mediation
v 182 mediation
v 183 mediation
v 184 componentOf
v 185 mediation
v 186 mediation
v 187 mediation
v 188 mediation
v 189 mediation
v 190 mediation
v 191 mediation
v 192 mediation
v 193 mediation
v 194 mediation
v 195 mediation
v 196 mediation
v 197 characterization
v 198 componentOf
v 199 componentOf
v 200 componentOf
v 201 componentOf
v 202 componentOf
v 203 componentOf
v 204 componentOf
v 205 mediation
v 206 mediation
v 207 mediation
v 208 mediation
v 209 mediation
v 210 mediation
e 92 68 general
e 92 4 specific
e 93 15 general
e 93 9 specific
e 94 15 general
e 94 11 specific
e 95 15 general
e 95 16 specific
e 96 15 general
e 96 10 specific
e 97 7 general
e 97 17 specific
e 98 7 general
e 98 5 specific
e 99 7 general
e 99 13 specific
e 100 7 general
e 100 12 specific
e 101 20 general
e 101 18 specific
e 102 68 general
e 102 2 specific
e 103 20 general
e 103 22 specific
e 104 25 general
e 104 24 specific
e 105 26 general
e 105 19 specific
e 106 26 general
e 106 21 specific
